Index,Formula,Compounds,物质,Class I,物质一级分类,Class II,物质二级分类,CAS,Mild_1,Mild_30,Mild_29,Mild_28,Mild_27,Mild_26,Mild_25,Mild_24,Mild_22,Mild_21,Mild_20,Mild_19,Mild_18,Mild_17,Mild_16,Mild_23,Mild_14,Mild_15,Mild_2,Mild_3,Mild_4,Mild_5,Mild_7,Mild_6,Mild_9,Mild_10,Mild_11,Mild_12,Mild_13,Mild_8,Moderate_18,Moderate_22,Moderate_19,Moderate_20,Moderate_21,Moderate_23,Moderate_30,Moderate_25,Moderate_26,Moderate_27,Moderate_28,Moderate_29,Moderate_17,Moderate_24,Moderate_16,Moderate_15,Moderate_14,Moderate_2,Moderate_3,Moderate_4,Moderate_5,Moderate_6,Moderate_7,Moderate_1,Moderate_9,Moderate_10,Moderate_11,Moderate_12,Moderate_13,Moderate_8,Severe_17,Severe_18,Severe_19,Severe_20,Severe_21,Severe_22,Severe_25,Severe_24,Severe_26,Severe_27,Severe_28,Severe_16,Severe_23,Severe_15,Severe_8,Severe_13,Severe_12,Severe_11,Severe_10,Severe_9,Severe_29,Severe_7,Severe_6,Severe_5,Severe_4,Severe_3,Severe_2,Severe_1,Severe_14,Severe_30,VIP,Pvalue,Type
Compound_326,C11H12N2O2,L-Tryptophan,L-色氨酸,Amino acid and Its metabolites,氨基酸及其代谢物,Amino acids,氨基酸,73-22-3,138982.5948312228,78742.48123564618,75355.01330267514,100968.3979845612,54414.875725759,81183.72268600039,41555.30840015796,55461.60962146322,91830.2821326576,101699.1095412765,58674.34709078439,155005.5662117992,113256.8744534456,133688.6523813737,85701.14437946359,63969.19955296141,128437.0897971629,163988.5940791771,183809.8476840062,227137.9440143851,153260.549244437,61179.91107065093,165037.8306724539,40223.04642321941,31355.95593506265,63096.14305073086,219098.3162495669,88921.24223282773,206931.1383696164,84349.41102104906,72800.99376349711,74295.93138016718,77363.33435548775,62912.235731623034,415276.7020314986,61531.08849568474,85925.62374814456,70330.51826213798,59207.92279844568,111708.44235097272,59755.8899090346,55656.29054121097,120935.7016692622,64413.82955247643,83418.20047490389,74422.6601041932,115285.34011066852,68460.94858581651,42864.59135520535,119073.0477147268,56747.13827667123,56741.08481700181,50894.37525762905,67405.3804831927,66997.10424011483,50418.59647850326,60291.00728932224,75225.30137439836,160175.1671306945,51937.52603128526,69110.84632204616,72291.8785889196,50907.62065932884,73020.12495119513,86522.9528216903,163585.9068908306,29890.84673341182,48285.83581785862,67031.79066708488,97299.41300682104,58731.45184285997,92760.63546725892,68651.06505351324,66381.96782564772,63606.56459041032,98609.85387575909,56079.94956142928,73972.29433991786,49454.1120459487,120390.6824099145,55827.30737194952,97124.23350507794,46517.19601848071,61447.64167229256,38110.34694905029,88277.93044670006,50073.75812211138,76537.48347817812,52607.79021484376,71497.97369594093,1.255105585728492,0.0283807756570984,down
Compound_327,C14H14Cl2N2O,Enilconazole,恩康唑,Benzene and substituted derivatives,苯及其衍生物,Benzene and substituted derivatives,苯及其衍生物,35554-44-0,412822.3492231239,341472.6950066244,472343.7103183639,315865.5159441849,378163.9023107826,493302.7152465049,452103.2863738199,480332.5724815685,370368.4873320015,482009.9551417502,560700.2171729432,466834.374336325,482782.4927256496,452379.44495400606,477994.0842198766,357178.9972384603,473609.9980252304,445037.8327150809,511245.6767449436,464767.9447830583,478354.534880515,602806.3456659076,590653.9474625395,548824.8212082137,548736.9434910014,290747.3696314249,473588.7138842208,447954.9996691058,510933.0075582202,496916.5928099013,451001.6136887781,442136.9274523616,254306.4379135613,506227.05209466047,402351.8428461042,459007.2982266446,386305.2572168476,479626.8810544589,468104.5446134919,456901.8184811864,419000.564126696,437642.5010922479,352699.0773286548,359449.9462598056,331426.162590631,411126.0900750278,449000.8885185696,513519.85715962,441722.128216688,434284.8322075019,447049.396905827,330622.4443582523,545017.5510435147,547215.3071266883,420439.9594140944,502041.227498121,585040.0708390143,572489.4780065442,510655.8065704522,426794.83086881554,286359.9214271674,397552.2533759881,364229.6871996775,349009.7998825338,410899.1570268994,501397.5680188738,379237.576461674,532998.240478049,496792.2766402379,402191.9890855776,336878.2950597059,322567.7891295756,448345.6675519013,393800.9058925088,419279.6606916818,415854.9379241563,448691.1208395488,550773.3419859242,499086.4716234886,331428.9469005101,380079.2113757274,405664.0058440334,501518.2726568023,286178.5571392449,448113.17356605874,335603.5888529231,471061.587980837,446243.1855513831,448793.0592294526,342671.9280737068,1.111943033607984,0.0289897003123134,down
Compound_328,C5H9O7P,"(2S)-2-hydroxy-3,4-diketopentyl phosphate","(2S)-2-羟基-3,4-二酮戊基磷酸酯",Organic acid and Its derivatives,有机酸及其衍生物,Organic acid and Its derivatives,有机酸及其衍生物,-,149483.6407654581,145308.0930071224,127786.0511663629,169986.8233021372,142165.8212896042,166815.8599127927,135178.4947373265,150727.6640606168,175127.2235404486,129515.6253062634,138564.7687081543,152908.7177783921,140216.0608226447,138425.5182815117,179038.6129180559,148514.6465924283,136636.3832115809,158250.2640098098,141259.5103624077,156889.5988627593,138166.4931299722,160279.0993200103,145226.4820997737,137382.2537263473,192123.0647314492,129972.2139158467,138952.7116819506,156649.5743388823,150594.1394678651,162824.1196719192,148648.2213602195,140981.4671124381,126508.39785800368,128679.4289607359,148411.9556623592,158389.551246519,151375.969587231,123304.0684789314,139930.6631269026,139746.4637784266,147314.1575540553,129582.6083228991,171930.7104146597,146121.9081781584,152626.9462479184,145761.6202150228,158889.6531853374,130929.8560138132,140218.9196755345,150660.3364868092,128316.6908859325,155620.2563144921,132206.1383807571,124905.5055623791,135773.6323269022,133564.2153316767,155267.7759159695,141770.9841827214,139872.3378566213,160510.127332808,144079.3519623381,142019.5079080721,140276.8381665515,137345.9305055568,143117.2867705036,147454.2594704115,128953.3547151317,128046.2451776574,153992.9130722545,139459.5347278571,141617.2771162595,132806.1409718535,139536.7977497226,125658.6925917326,116549.4683409771,141956.687325188,141474.3253159636,152788.3993108867,158198.1438516981,128869.3645134514,132375.9633982177,126908.0344743852,126236.6433369791,150392.8281097386,163551.1889313128,162013.494550946,126184.49729970892,158947.0825882865,150005.9798150047,146009.89981675913,1.145094503845839,0.0291895029649029,down
Compound_329,C24H46NO7P,LPC(16:2),溶血磷脂酰胆碱_LPC(16:2),GP,甘油磷脂类,LPC,溶血磷脂酰胆碱,-,18840.06,10930.53364,14879.27925,8045.107,8047.102182,8139.783273,9907.566917,7601.0855,9631.278,11851.656,9623.4135,14080.31625,12538.16455,11294.4187,10722.7128,10117.98,9027.818182,10371.55233,15301.0649,19080.9861,14410.53217,27920.42818,18582.77564,12981.34582,19728.646,12706.30154,14198.044,15210.364,18721.52109,13350.52658,9241.578727,8714.863818,11742.4678,11061.976,13558.79455,8103.9348,10129.2268,26080.908,8016.252111,9333.5112,10760.93091,11542.988,10088.89091,13463.298,10012.5882,9332.505,10654.28945,14548.964,6445.887545,13800.294,9091.400727,8816.510273,18903.83455,11174.8572,12496.2194,10787.6016,10988.90227,12517.3657,16133.202,32651.13927,7161.438667,10706.69045,7094.209636,9572.106,8162.4893,10484.71727,10204.656,7642.207636,23181.17327,7364.677091,8962.7824,7755.197727,9110.2355,9759.884,10073.1092,12437.83127,6878.800667,9447.1444,12068.1695,6607.1368,11860.1156,11318.092,8706.395455,9033.174,7080.9938,12212.656,6415.402,12286.40891,19859.6178,11175.654,1.345401993623448,0.02965443262173,down
Compound_330,C18H27NO3,Capsaicin,辣椒碱,Alkaloids,生物碱,Alkaloids,生物碱,404-86-4,3995586.6719279215,4191775.524459208,4136266.494264612,5256318.162743562,4896919.188253239,4566227.989247273,4422704.573477737,3733084.36991896,4214818.184455799,3560287.159900368,5236153.599843979,4551166.485466529,3892712.372407787,4598385.867227337,4649006.605988356,4372133.628549085,4794090.905614239,5193991.319216201,4340047.895916697,4604386.330876457,4084739.643524338,6925973.244845347,5213888.995833012,4745851.413602416,5406298.392154024,3151557.875912723,4352453.945653643,5765565.792319446,4224747.316452294,5647044.022770816,4000402.005447434,4970690.974372556,3796803.692898327,2980078.060207471,4443976.168413274,4353569.718677632,5011308.315805119,4806392.707793308,6266879.647676564,5244378.419702795,6583401.939469132,3720890.481926159,3872559.10580332,4146689.828663176,3654615.80259874,3442853.383844858,4180853.702175425,4531513.52593747,4213560.476171734,4142628.334618615,4241587.071581411,3062826.53553058,5317285.510751068,4813272.400393498,5028625.20088329,5708614.304357931,5098663.208275283,5387397.831386635,4856109.623930605,5281474.518468529,3727594.512855167,4047346.252455287,4047251.8376503466,4677249.646134911,4336958.708799073,5322071.412071306,3619432.878735405,3971367.231360729,3944413.061171101,3345797.448292548,3452766.541233659,3377468.454470461,5351169.01896794,3268953.968923618,4541257.616393532,2919014.566652491,4812386.474574768,4593529.296058087,5256877.374869703,4263338.535770698,3683579.542161292,4255995.874284347,3718182.831703309,3150266.810845852,5213666.37016647,4166026.16395324,4863450.927380071,4213432.374631281,4567252.579255371,3611970.463799474,1.160009625995416,0.0323157896054471,down
Compound_331,C15H20O7,p-Coumaryl alcohol 4-O-glucoside,4-羟基肉桂醇4-D-葡萄糖苷；对香豆醇4-O-葡萄糖苷,Benzene and substituted derivatives,苯及其衍生物,Benzene and substituted derivatives,苯及其衍生物,120442-73-1,31362.49940326641,25354.47956897456,22380.89625618888,23353.82605195656,16287.67452364059,16620.33560613772,24246.84384426319,24241.35838757193,20418.00800435396,20121.60413487102,18896.41980132832,11531.13243426549,18735.55925964264,18481.36415824612,17189.11188300193,13984.60669784644,22773.84866963599,20168.41115941984,19894.23151030757,29282.91015545139,25590.17873721036,26977.36971091981,27738.0874917554,24579.25016170039,31418.15834294386,69385.32156431593,24341.22064413759,19675.09075290757,22288.97979379853,28052.99127255467,10997.23353542798,29376.55773215817,18245.53347445475,28170.3504307125,21436.94609704698,18680.39672859668,21590.02324850306,17301.53092687943,15964.69208265418,13774.305004156267,5761.606961277786,25504.70777596893,12088.44855757619,17462.8663580722,20118.09238422771,19493.96490782356,9068.967693803535,23785.74771605496,22412.482646154065,22511.36315653735,32750.62373817816,20139.15491146617,12887.37356447228,33415.83052753613,20540.64177269061,15708.78794378016,13508.323627672287,26459.15754755085,23505.18519907218,19117.36211164855,19937.74066632056,31273.170388166385,17904.85811076168,13218.30430736079,20856.56607163519,34246.72696959897,18173.3663885991,17400.14027706367,21250.84324676998,15937.72203570778,20631.31423699176,8122.576450142715,17347.00016515021,16786.37141509632,26527.97931917878,19341.90834238293,10145.183357647547,15601.491744764067,15017.465600750233,13911.7421254625,19486.20222259004,10655.50905268651,22434.78863256852,15775.50553514865,15930.09922452266,14633.56243760028,19707.68889079799,26060.97532693145,31100.39441418119,18986.25694673954,1.164989339035304,0.0344089328401306,down
Compound_332,C12H20O3,Traumatin,12-氧代-10E-十二烯酸,Organic acid and Its derivatives,有机酸及其衍生物,Organic acid and Its derivatives,有机酸及其衍生物,65410-38-0,6030585.965000461,6889008.533069332,8345045.537339577,8438199.613825547,7998351.276886008,8024241.158344068,7619619.418986672,7976385.517058123,8179792.465262919,6200846.228625701,6689367.812829413,7853562.824002692,8181240.356011045,8146704.053996135,8522894.566477591,6174489.666060247,5738593.574690783,5338190.49781573,4644380.286269711,7313806.082312263,6887887.595977379,6949154.082422597,7784371.856530045,7037311.51371502,7759887.213218383,19592869.83656236,7690529.84878786,6659082.453879645,6398604.643881072,7258328.624130092,5488065.011706389,6709612.13876369,7643060.248365827,7248367.819023808,6565698.367345205,6627090.070209309,6671988.543121718,5652007.344621195,5918849.27950138,6147777.931874754,4708136.27762649,7282866.565319568,5572202.594196016,7047787.815017972,9176704.666855508,6613698.103299783,7353653.894241139,5126396.684175548,7680475.44184239,7551489.416985295,6402521.508036247,6812956.084288239,6624171.728837322,6669474.27856535,7100537.388148163,8313107.8981449725,7937016.011908473,7315931.305073086,7783634.016176515,5392201.263394499,5935259.860426698,6084684.785983742,5821295.303458973,7759931.820735105,5860508.349788248,5839785.495726652,6635844.362701268,6251312.25242775,6191429.264024664,7384042.229023783,6752785.227796437,5512685.892808893,7365195.163889899,5932203.251913237,6143563.475006131,5958296.174211717,6573917.27757134,6681992.688379993,7499261.556407218,7104510.745037218,7792284.493475805,7217317.725927523,6322617.65341094,8756023.136284178,6429286.560667298,5672855.756917974,5245026.44989211,6192572.413299552,7824692.383750321,7232186.116921099,1.215585070687087,0.0379019566867252,down
Compound_333,C7H9N5,6-Dimethylaminopurine,6-二甲基氨基嘌呤,Nucleotide and Its metabolites,核苷酸及其代谢物,Nucleotide and Its metabolites,核苷酸及其代谢物,938-55-6,914005.8558722996,784163.1746821387,822802.740105025,896739.0091215853,806590.1609496459,925274.786317245,795529.9497663539,815641.6788691918,756165.679992672,746363.8850045823,697577.1035655292,915410.9559259972,906044.2767559416,795872.6487760056,909175.8015329336,843016.8677616531,975600.2309978356,960414.7175263944,930517.354274092,961608.8777346296,748444.8593044678,1012759.002541174,937426.0185097888,919866.6756131564,1046354.188574864,875859.0247407984,1032204.98668054,899937.1442672932,986724.445955992,949333.0843084604,992075.5997640544,909986.3147562715,740650.9675420441,816570.5311251492,919397.102689123,882137.0483323182,753818.611069464,813016.9885975776,729916.9184390245,889503.32410483,772195.0164379184,800728.6901154456,884803.871169409,739539.1400827387,783576.445333019,1086808.883031384,971317.1431366032,923143.5093702328,899142.4499934801,867963.2033944,818902.1996222014,878644.8187755297,784597.2767106845,995877.4930498686,850354.0639913684,893441.3225631039,989725.940520584,1016337.045885046,1084051.9473531053,1026845.325280418,713804.1700171052,743683.2582084752,631801.1918315919,659355.9764087761,854496.8654730263,1035864.643463378,745611.5091336836,835641.1275414297,820475.7818295785,758938.6559076677,848704.6095465146,747603.1189472197,784825.7004017524,663339.1754081163,852180.9209956573,890625.6384067173,870540.3577132996,817802.9913970764,887930.2357185534,932625.9880486552,688683.466742185,927648.6610754292,946760.0985818428,895131.9365113992,879784.185646384,1016034.947961311,811137.5604206594,889835.4722766094,941647.1988180756,744607.4538157084,1.259717759626673,0.0418925451916951,down
Compound_334,C41H78O6,TG(10:0_16:0_12:0),甘油三酯_TG(10:0_16:0_12:0),GL,甘油脂类,TG,甘油三酯,-,164777.1195,31265.6142,20463.41,17864.25575,1782.225,39460.35043,19233.37867,20517.25,41221.052,40909.113,53711.61429,50049.78825,37651.90275,31826.463,85453.91075,29661.66,50232.772,152378.704,157857.678,262471.1974,80142.99,1190085.6,135969.0885,84424.00671,218902.8484,73260.52571,31472.35088,49856.24638,49151.29313,44507.0745,65641.74857,38590.91662,31895.61213,23572.55833,72327.3075,27010.53062,21364.8088,44268.1425,24479.2332,10286.811,12456.2235,32321.03062,34988.816,95319.09071,20028.176,30251.118,27011.746,54605.01425,20369.75038,59768.34987,41385.946,32906.7795,92120.704,48055.7472,107456.388,113260.0105,23494.94263,9365.6208,17979.624,66855.21212,27583.2508,20491.74075,32967.136,27450.045,24823.9355,73077.42188,15317.505,36353.22429,119488.8954,14200.8,32060.68775,20915.3856,12460.0938,51128.69486,21861.5345,16342.132,15128.4938,21696.66,50538.22714,36620.424,23158.576,19483.7175,32420.122,27451.30213,11543.99133,35005.052,6209.77,43332.24675,77661.23925,21079.93607,1.4320692007231133,0.0422208372022366,down
Compound_335,C17H24O3,Shogaol,将军澳,Benzene and substituted derivatives,苯及其衍生物,Phenolics,苯酚类,36700-45-5,274132.2797118377,279730.6480025471,252419.4213682765,264881.5988379846,295674.860488282,320904.8466975274,302513.3869596332,287327.6096655694,258164.2659502088,301468.6824902186,284092.1143368034,250623.2337225431,231021.1419819453,263701.5277305183,417597.600803816,355493.1048375646,279002.3551161211,301220.2072713681,258358.4214879115,226268.9466618615,250241.74763311,254653.7029466344,269169.4322257455,239809.2928478504,260645.8977480333,666925.043616003,325908.4320217209,230450.1772733014,301188.9110908533,316266.7539023107,322339.8167381766,222324.4302646377,258819.0882323383,256984.306132374,251053.2009519381,269571.7742629029,250606.6807408808,295984.0687866718,237802.8314777864,255419.6738211643,291560.7383835395,246737.5594493473,257602.9334794284,270788.2425493914,259482.1546282416,221823.9896610801,262288.6069976772,269162.2482593447,284033.0739330587,241138.9358271983,271358.8039545716,359406.0004695519,266918.3441694777,259321.9943712168,284351.6890651135,275771.0402142318,259863.7781483669,279649.2289094944,304058.6024520009,293027.6711559959,237789.5226353766,240360.8713946086,250118.2728360479,254308.3085989723,271181.7705997756,204531.4665435953,275277.0011095519,230799.8240118013,229474.9905110251,277164.6405619745,236898.6725809179,248998.3240962193,250569.6637642207,250890.6974389752,238132.3837228144,268797.1852237378,292855.1350972495,224978.4483811661,268033.2029679629,292780.3529967712,200887.9382613747,249629.4342908317,232481.0979146625,251400.4364162927,210748.1931382284,446610.6241825078,294999.6448876396,265550.5906781487,283464.0763046379,267666.7536144541,1.249341890847518,0.0429916203229737,down
Compound_336,C11H19N3O,Ethirimol,乙嘧啶,Heterocyclic compounds,杂环化合物,Heterocyclic compounds,杂环化合物,23947-60-6,17933.93983108547,14523.73228338821,22445.63599523086,25068.66656938233,17373.96044057339,26825.90618849596,15853.712658994073,18682.9476060784,13607.97395348292,15090.191519642533,8511.301590934052,15297.64138727166,16475.52617345775,18614.12738805954,18897.95436349157,16170.131391449548,23225.53550381948,15458.26232171866,14067.68076972171,18529.89745779512,15684.30663458558,17220.15966819119,8721.81973948812,7975.4174432718655,12209.37485768642,58616.52250892874,13110.25042838921,16307.5583486807,18836.93278739829,17296.59204193555,18146.20059863866,9509.24069412168,25012.82030037663,14659.16993081662,21375.14429415618,17194.103628023,10512.77326356204,14055.4049422399,16990.96701357642,15838.778230499867,9740.556613922752,15095.8035857533,12464.31545263218,12842.60295387644,24459.49177820269,17933.16155432508,17243.93704103941,16741.01175094335,11716.556085945947,20226.08259580793,19837.37201273531,16371.74975044934,16393.02529252507,10953.45970194367,16642.0088222454,18079.86910594226,14877.17905776418,18326.42264957455,12095.453234445307,17372.92441414508,17154.94983128575,14587.934215467933,11871.87761857789,14305.50446278628,13903.76263891328,11127.17732774634,13382.81725293882,11840.76708573171,11270.87994718402,9412.7524167207,11653.029382644892,16180.43165844178,9756.297307254115,16054.077382272308,13265.24662188213,13690.83577228784,15992.59321871492,11345.600215514813,12978.955897024372,15054.46616938078,15226.31954663796,18078.66101773229,14544.3656640259,15865.54195390082,14236.41944567121,14007.89911272762,14509.53282928736,19357.24418817833,11561.50606124736,22613.03156634448,1.16877361942239,0.0450917849634529,down
